Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
NLLB 3.3B,4bit K-Means,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,64.77495107632095,58.51272015655577,-6.262230919765173,35.22504892367906,41.48727984344423,-6.262230919765166,49.0,62.0,-13.0
NLLB 3.3B,4bit K-Means,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,66.12903225806451,69.35483870967742,3.225806451612911,33.87096774193548,30.64516129032258,3.225806451612903,8.333333333333334,7.0,1.3333333333333333
NLLB 3.3B,4bit K-Means,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,84.56375838926175,85.90604026845638,1.3422818791946298,15.436241610738255,14.093959731543624,1.342281879194631,7.0,5.0,2.0
NLLB 3.3B,4bit K-Means,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,75.69060773480663,70.5340699815838,-5.156537753222835,24.30939226519337,29.465930018416206,-5.156537753222836,36.666666666666664,70.0,-33.333333333333336
NLLB 3.3B,4bit K-Means,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,23.0,Low support,percentage-point violation rate,4.3478260869565215,4.166666666666667,0.18115942028985454,,,,,,
NLLB 3.3B,4bit K-Means,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,130.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,4bit K-Means,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,104.0,Adequate support,percentage-point violation rate,1.8867924528301887,2.8846153846153846,-0.9978229317851959,,,,,,
NLLB 3.3B,4bit K-Means,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,43.0,49.666666666666664,-6.666666666666664,11.212814645308924,15.102974828375286,-3.890160183066362,26.666666666666668,27.666666666666668,-1.0
NLLB 3.3B,4bit K-Means,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,52.0,63.0,-11.0,9.772727272727273,9.772727272727273,0.0,37.666666666666664,48.666666666666664,-11.0
NLLB 3.3B,4bit K-Means,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,19.666666666666668,21.0,-1.3333333333333321,23.853211009174313,24.770642201834864,-0.9174311926605512,11.0,12.0,-1.0
NLLB 3.3B,4bit K-Means,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.0,11.666666666666666,0.3333333333333339,29.87012987012987,29.87012987012987,0.0,4.333333333333333,4.0,0.33333333333333304
NLLB 3.3B,4bit K-Means,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,35.333333333333336,40.333333333333336,-5.0,21.761658031088082,20.72538860103627,1.0362694300518136,21.333333333333332,27.0,-5.666666666666668
NLLB 3.3B,4bit K-Means,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,57.666666666666664,58.666666666666664,-1.0,29.49438202247191,29.775280898876403,-0.2808988764044926,22.666666666666668,23.333333333333332,-0.6666666666666643
NLLB 3.3B,4bit K-Means,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,17.333333333333332,20.333333333333332,-3.0,23.364485981308412,23.364485981308412,0.0,9.0,12.0,-3.0
NLLB 3.3B,4bit K-Means,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,19.333333333333332,21.0,-1.6666666666666679,22.727272727272727,28.181818181818183,-5.454545454545457,11.0,10.666666666666666,0.3333333333333339
NLLB 3.3B,4bit K-Means,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,74.66666666666667,90.0,-15.333333333333329,12.566137566137566,12.698412698412698,-0.1322751322751312,43.0,58.0,-15.0
NLLB 3.3B,4bit K-Means,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,21.0,23.666666666666668,-2.666666666666668,31.325301204819276,32.53012048192771,-1.2048192771084345,12.333333333333334,14.666666666666666,-2.333333333333332
NLLB 3.3B,4bit K-Means,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,22.0,25.0,-3.0,17.647058823529413,18.627450980392158,-0.9803921568627452,16.0,18.666666666666668,-2.666666666666668
NLLB 3.3B,4bit K-Means,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,20.666666666666668,23.0,-2.333333333333332,14.285714285714286,20.168067226890756,-5.882352941176469,15.0,15.0,0.0
NLLB 3.3B,4bit Omniquant,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,64.77495107632095,58.51272015655577,-6.262230919765173,35.22504892367906,41.48727984344423,-6.262230919765166,51.0,62.0,-11.0
NLLB 3.3B,4bit Omniquant,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,66.12903225806451,69.35483870967742,3.225806451612911,33.87096774193548,30.64516129032258,3.225806451612903,7.666666666666667,7.0,0.6666666666666666
NLLB 3.3B,4bit Omniquant,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,87.24832214765101,85.90604026845638,-1.3422818791946298,12.751677852348994,14.093959731543624,-1.342281879194631,6.0,5.0,1.0
NLLB 3.3B,4bit Omniquant,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,74.58563535911603,70.5340699815838,-4.051565377532228,25.414364640883978,29.465930018416206,-4.051565377532229,38.0,70.0,-32.0
NLLB 3.3B,4bit Omniquant,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,24.0,Low support,percentage-point violation rate,4.166666666666667,4.166666666666667,0.0,,,,,,
NLLB 3.3B,4bit Omniquant,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,126.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,4bit Omniquant,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,100.0,Adequate support,percentage-point violation rate,3.0,2.8846153846153846,0.11538461538461542,,,,,,
NLLB 3.3B,4bit Omniquant,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,42.333333333333336,49.666666666666664,-7.333333333333329,12.585812356979405,15.102974828375286,-2.5171624713958813,24.0,27.666666666666668,-3.666666666666668
NLLB 3.3B,4bit Omniquant,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,57.0,63.0,-6.0,12.727272727272727,9.772727272727273,2.9545454545454533,38.333333333333336,48.666666666666664,-10.333333333333329
NLLB 3.3B,4bit Omniquant,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,20.333333333333332,21.0,-0.6666666666666679,26.605504587155963,24.770642201834864,1.8348623853210988,10.666666666666666,12.0,-1.333333333333334
NLLB 3.3B,4bit Omniquant,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.333333333333334,11.666666666666666,0.6666666666666679,29.87012987012987,29.87012987012987,0.0,4.666666666666667,4.0,0.666666666666667
NLLB 3.3B,4bit Omniquant,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,35.0,40.333333333333336,-5.333333333333336,23.83419689119171,20.72538860103627,3.108808290155441,19.666666666666668,27.0,-7.333333333333332
NLLB 3.3B,4bit Omniquant,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,56.0,58.666666666666664,-2.6666666666666643,25.280898876404493,29.775280898876403,-4.49438202247191,26.0,23.333333333333332,2.666666666666668
NLLB 3.3B,4bit Omniquant,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,17.666666666666668,20.333333333333332,-2.6666666666666643,23.364485981308412,23.364485981308412,0.0,9.333333333333334,12.0,-2.666666666666666
NLLB 3.3B,4bit Omniquant,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,18.333333333333332,21.0,-2.666666666666668,21.818181818181817,28.181818181818183,-6.363636363636367,10.333333333333334,10.666666666666666,-0.33333333333333215
NLLB 3.3B,4bit Omniquant,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,78.33333333333333,90.0,-11.666666666666671,14.153439153439153,12.698412698412698,1.4550264550264558,42.666666666666664,58.0,-15.333333333333336
NLLB 3.3B,4bit Omniquant,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,23.333333333333332,23.666666666666668,-0.3333333333333357,37.34939759036145,32.53012048192771,4.819277108433738,13.0,14.666666666666666,-1.666666666666666
NLLB 3.3B,4bit Omniquant,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,21.666666666666668,25.0,-3.333333333333332,17.647058823529413,18.627450980392158,-0.9803921568627452,15.666666666666666,18.666666666666668,-3.0000000000000018
NLLB 3.3B,4bit Omniquant,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,20.666666666666668,23.0,-2.333333333333332,15.966386554621849,20.168067226890756,-4.201680672268907,14.333333333333334,15.0,-0.6666666666666661
NLLB 3.3B,4bit Optimized GPTQ,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,64.9706457925636,58.51272015655577,-6.457925636007829,35.0293542074364,41.48727984344423,-6.457925636007828,48.333333333333336,62.0,-13.666666666666666
NLLB 3.3B,4bit Optimized GPTQ,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,67.74193548387096,69.35483870967742,1.6129032258064626,32.25806451612903,30.64516129032258,1.6129032258064515,6.666666666666667,7.0,-0.3333333333333333
NLLB 3.3B,4bit Optimized GPTQ,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,88.59060402684564,85.90604026845638,-2.6845637583892596,11.409395973154362,14.093959731543624,-2.684563758389262,4.666666666666667,5.0,-0.3333333333333333
NLLB 3.3B,4bit Optimized GPTQ,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,74.76979742173113,70.5340699815838,-4.235727440147329,25.230202578268877,29.465930018416206,-4.23572744014733,37.333333333333336,70.0,-32.666666666666664
NLLB 3.3B,4bit Optimized GPTQ,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,24.0,Low support,percentage-point violation rate,4.166666666666667,4.166666666666667,0.0,,,,,,
NLLB 3.3B,4bit Optimized GPTQ,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,130.0,Adequate support,percentage-point violation rate,0.7692307692307693,0.0,0.7692307692307693,,,,,,
NLLB 3.3B,4bit Optimized GPTQ,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,104.0,Adequate support,percentage-point violation rate,2.857142857142857,2.8846153846153846,-0.027472527472527375,,,,,,
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,40.666666666666664,49.666666666666664,-9.0,10.755148741418765,15.102974828375286,-4.3478260869565215,25.0,27.666666666666668,-2.666666666666668
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,53.666666666666664,63.0,-9.333333333333336,10.681818181818182,9.772727272727273,0.9090909090909083,38.0,48.666666666666664,-10.666666666666664
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,19.0,21.0,-2.0,23.853211009174313,24.770642201834864,-0.9174311926605512,10.333333333333334,12.0,-1.666666666666666
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.333333333333334,11.666666666666666,0.6666666666666679,32.467532467532465,29.87012987012987,2.5974025974025956,4.0,4.0,0.0
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,31.666666666666668,40.333333333333336,-8.666666666666668,21.243523316062177,20.72538860103627,0.5181347150259086,18.0,27.0,-9.0
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,53.333333333333336,58.666666666666664,-5.333333333333329,24.43820224719101,29.775280898876403,-5.337078651685392,24.333333333333332,23.333333333333332,1.0
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,16.666666666666668,20.333333333333332,-3.6666666666666643,21.49532710280374,23.364485981308412,-1.869158878504674,9.0,12.0,-3.0
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,17.666666666666668,21.0,-3.333333333333332,20.0,28.181818181818183,-8.181818181818183,10.333333333333334,10.666666666666666,-0.33333333333333215
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,74.66666666666667,90.0,-15.333333333333329,13.756613756613756,12.698412698412698,1.0582010582010586,40.0,58.0,-18.0
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,21.333333333333332,23.666666666666668,-2.3333333333333357,32.53012048192771,32.53012048192771,0.0,12.333333333333334,14.666666666666666,-2.333333333333332
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,20.666666666666668,25.0,-4.333333333333332,17.647058823529413,18.627450980392158,-0.9803921568627452,14.666666666666666,18.666666666666668,-4.000000000000002
NLLB 3.3B,4bit Optimized GPTQ,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,19.0,23.0,-4.0,13.445378151260504,20.168067226890756,-6.722689075630251,13.666666666666666,15.0,-1.333333333333334
NLLB 3.3B,4bit Spinquant,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,64.77495107632095,58.51272015655577,-6.262230919765173,35.22504892367906,41.48727984344423,-6.262230919765166,49.333333333333336,62.0,-12.666666666666666
NLLB 3.3B,4bit Spinquant,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,66.12903225806451,69.35483870967742,3.225806451612911,33.87096774193548,30.64516129032258,3.225806451612903,7.333333333333333,7.0,0.3333333333333333
NLLB 3.3B,4bit Spinquant,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,87.24832214765101,85.90604026845638,-1.3422818791946298,12.751677852348994,14.093959731543624,-1.342281879194631,6.0,5.0,1.0
NLLB 3.3B,4bit Spinquant,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,74.95395948434623,70.5340699815838,-4.41988950276243,25.046040515653775,29.465930018416206,-4.419889502762431,37.666666666666664,70.0,-32.333333333333336
NLLB 3.3B,4bit Spinquant,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,24.0,Low support,percentage-point violation rate,4.166666666666667,4.166666666666667,0.0,,,,,,
NLLB 3.3B,4bit Spinquant,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,130.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,4bit Spinquant,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,103.0,Adequate support,percentage-point violation rate,1.941747572815534,2.8846153846153846,-0.9428678117998506,,,,,,
NLLB 3.3B,4bit Spinquant,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,42.333333333333336,49.666666666666664,-7.333333333333329,12.585812356979405,15.102974828375286,-2.5171624713958813,24.0,27.666666666666668,-3.666666666666668
NLLB 3.3B,4bit Spinquant,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,49.0,63.0,-14.0,10.681818181818182,9.772727272727273,0.9090909090909083,33.333333333333336,48.666666666666664,-15.333333333333329
NLLB 3.3B,4bit Spinquant,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,18.666666666666668,21.0,-2.333333333333332,22.01834862385321,24.770642201834864,-2.7522935779816535,10.666666666666666,12.0,-1.333333333333334
NLLB 3.3B,4bit Spinquant,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,11.666666666666666,11.666666666666666,0.0,28.571428571428573,29.87012987012987,-1.298701298701296,4.333333333333333,4.0,0.33333333333333304
NLLB 3.3B,4bit Spinquant,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,31.666666666666668,40.333333333333336,-8.666666666666668,22.27979274611399,20.72538860103627,1.5544041450777222,17.333333333333332,27.0,-9.666666666666668
NLLB 3.3B,4bit Spinquant,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,52.666666666666664,58.666666666666664,-6.0,25.56179775280899,29.775280898876403,-4.213483146067414,22.333333333333332,23.333333333333332,-1.0
NLLB 3.3B,4bit Spinquant,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,18.0,20.333333333333332,-2.333333333333332,24.299065420560748,23.364485981308412,0.9345794392523352,9.333333333333334,12.0,-2.666666666666666
NLLB 3.3B,4bit Spinquant,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,18.0,21.0,-3.0,20.90909090909091,28.181818181818183,-7.272727272727273,10.333333333333334,10.666666666666666,-0.33333333333333215
NLLB 3.3B,4bit Spinquant,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,74.0,90.0,-16.0,13.359788359788359,12.698412698412698,0.6613756613756614,40.333333333333336,58.0,-17.666666666666664
NLLB 3.3B,4bit Spinquant,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,19.666666666666668,23.666666666666668,-4.0,30.120481927710845,32.53012048192771,-2.4096385542168655,11.333333333333334,14.666666666666666,-3.333333333333332
NLLB 3.3B,4bit Spinquant,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,21.333333333333332,25.0,-3.666666666666668,20.58823529411765,18.627450980392158,1.9607843137254903,14.333333333333334,18.666666666666668,-4.333333333333334
NLLB 3.3B,4bit Spinquant,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,20.333333333333332,23.0,-2.666666666666668,15.966386554621849,20.168067226890756,-4.201680672268907,14.0,15.0,-1.0
NLLB 3.3B,4bit Static GPTQ,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,64.38356164383562,58.51272015655577,-5.870841487279847,35.61643835616438,41.48727984344423,-5.870841487279844,48.0,62.0,-14.0
NLLB 3.3B,4bit Static GPTQ,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,67.74193548387096,69.35483870967742,1.6129032258064626,32.25806451612903,30.64516129032258,1.6129032258064515,7.333333333333333,7.0,0.3333333333333333
NLLB 3.3B,4bit Static GPTQ,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,88.59060402684564,85.90604026845638,-2.6845637583892596,11.409395973154362,14.093959731543624,-2.684563758389262,4.666666666666667,5.0,-0.3333333333333333
NLLB 3.3B,4bit Static GPTQ,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,75.69060773480663,70.5340699815838,-5.156537753222835,24.30939226519337,29.465930018416206,-5.156537753222836,36.0,70.0,-34.0
NLLB 3.3B,4bit Static GPTQ,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,23.0,Low support,percentage-point violation rate,4.3478260869565215,4.166666666666667,0.18115942028985454,,,,,,
NLLB 3.3B,4bit Static GPTQ,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,121.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,4bit Static GPTQ,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,103.0,Adequate support,percentage-point violation rate,2.912621359223301,2.8846153846153846,0.02800597460791643,,,,,,
NLLB 3.3B,4bit Static GPTQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,40.0,49.666666666666664,-9.666666666666664,12.128146453089245,15.102974828375286,-2.974828375286041,22.333333333333332,27.666666666666668,-5.333333333333336
NLLB 3.3B,4bit Static GPTQ,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,50.666666666666664,63.0,-12.333333333333336,12.727272727272727,9.772727272727273,2.9545454545454533,32.0,48.666666666666664,-16.666666666666664
NLLB 3.3B,4bit Static GPTQ,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,19.0,21.0,-2.0,23.853211009174313,24.770642201834864,-0.9174311926605512,10.333333333333334,12.0,-1.666666666666666
NLLB 3.3B,4bit Static GPTQ,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.666666666666666,11.666666666666666,1.0,31.16883116883117,29.87012987012987,1.2987012987012996,4.666666666666667,4.0,0.666666666666667
NLLB 3.3B,4bit Static GPTQ,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,33.333333333333336,40.333333333333336,-7.0,22.797927461139896,20.72538860103627,2.072538860103627,18.666666666666668,27.0,-8.333333333333332
NLLB 3.3B,4bit Static GPTQ,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,57.333333333333336,58.666666666666664,-1.3333333333333286,27.247191011235955,29.775280898876403,-2.528089887640448,25.0,23.333333333333332,1.6666666666666679
NLLB 3.3B,4bit Static GPTQ,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,18.333333333333332,20.333333333333332,-2.0,24.299065420560748,23.364485981308412,0.9345794392523352,9.666666666666666,12.0,-2.333333333333334
NLLB 3.3B,4bit Static GPTQ,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,17.666666666666668,21.0,-3.333333333333332,20.0,28.181818181818183,-8.181818181818183,10.333333333333334,10.666666666666666,-0.33333333333333215
NLLB 3.3B,4bit Static GPTQ,Structural realisation,prepositions,Prepositions,300,756.0,Adequate support,divergences per 100 sentences,73.33333333333333,90.0,-16.66666666666667,13.492063492063492,12.698412698412698,0.7936507936507944,39.333333333333336,58.0,-18.666666666666664
NLLB 3.3B,4bit Static GPTQ,Structural realisation,relative_clauses,Relative clauses,300,83.0,Adequate support,divergences per 100 sentences,21.333333333333332,23.666666666666668,-2.3333333333333357,32.53012048192771,32.53012048192771,0.0,12.333333333333334,14.666666666666666,-2.333333333333332
NLLB 3.3B,4bit Static GPTQ,Structural realisation,relative_markers,Relative markers,300,102.0,Adequate support,divergences per 100 sentences,22.333333333333332,25.0,-2.666666666666668,18.627450980392158,18.627450980392158,0.0,16.0,18.666666666666668,-2.666666666666668
NLLB 3.3B,4bit Static GPTQ,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,119.0,Adequate support,divergences per 100 sentences,20.666666666666668,23.0,-2.333333333333332,15.966386554621849,20.168067226890756,-4.201680672268907,14.333333333333334,15.0,-0.6666666666666661
NLLB 3.3B,4bit True GPTQ,Content preservation,named_entities,Named-entity recall,300,511.0,Adequate support,percentage-point recall loss,65.36203522504893,58.51272015655577,-6.849315068493155,34.63796477495108,41.48727984344423,-6.8493150684931505,47.666666666666664,62.0,-14.333333333333334
NLLB 3.3B,4bit True GPTQ,Content preservation,negations,Negation recall,300,62.0,Adequate support,percentage-point recall loss,64.51612903225806,69.35483870967742,4.838709677419359,35.483870967741936,30.64516129032258,4.838709677419355,7.666666666666667,7.0,0.6666666666666666
NLLB 3.3B,4bit True GPTQ,Content preservation,numbers,Number recall,300,149.0,Adequate support,percentage-point recall loss,87.91946308724832,85.90604026845638,-2.0134228187919376,12.080536912751677,14.093959731543624,-2.0134228187919465,5.333333333333333,5.0,0.3333333333333333
NLLB 3.3B,4bit True GPTQ,Content preservation,proper_nouns,Proper-noun recall,300,543.0,Adequate support,percentage-point recall loss,75.69060773480663,70.5340699815838,-5.156537753222835,24.30939226519337,29.465930018416206,-5.156537753222836,36.0,70.0,-34.0
NLLB 3.3B,4bit True GPTQ,Internal agreement,demonstrative_noun_agreement,Demonstrative-noun disagreement,300,24.0,Low support,percentage-point violation rate,4.0,4.166666666666667,-0.16666666666666696,,,,,,
NLLB 3.3B,4bit True GPTQ,Internal agreement,indefinite_article_number,Indefinite article-plural noun incompatibility,300,120.0,Adequate support,percentage-point violation rate,0.0,0.0,0.0,,,,,,
NLLB 3.3B,4bit True GPTQ,Internal agreement,subject_verb_agreement,Subject-verb disagreement,300,104.0,Adequate support,percentage-point violation rate,2.830188679245283,2.8846153846153846,-0.05442670537010175,,,,,,
NLLB 3.3B,4bit True GPTQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,437.0,Adequate support,divergences per 100 sentences,41.0,49.666666666666664,-8.666666666666664,12.814645308924485,15.102974828375286,-2.2883295194508015,22.333333333333332,27.666666666666668,-5.333333333333336
NLLB 3.3B,4bit True GPTQ,Structural realisation,definite_articles,Definite articles,300,440.0,Adequate support,divergences per 100 sentences,52.0,63.0,-11.0,11.590909090909092,9.772727272727273,1.8181818181818183,35.0,48.666666666666664,-13.666666666666664
NLLB 3.3B,4bit True GPTQ,Structural realisation,infinitival_markers,Infinitival markers,300,109.0,Adequate support,divergences per 100 sentences,19.0,21.0,-2.0,22.93577981651376,24.770642201834864,-1.8348623853211024,10.666666666666666,12.0,-1.333333333333334
NLLB 3.3B,4bit True GPTQ,Structural realisation,modal_auxiliaries,Modal auxiliaries,300,77.0,Adequate support,divergences per 100 sentences,12.666666666666666,11.666666666666666,1.0,33.76623376623377,29.87012987012987,3.8961038961038987,4.0,4.0,0.0
NLLB 3.3B,4bit True GPTQ,Structural realisation,of_genitives,Of-genitive constructions,300,193.0,Adequate support,divergences per 100 sentences,32.0,40.333333333333336,-8.333333333333336,23.83419689119171,20.72538860103627,3.108808290155441,16.666666666666668,27.0,-10.333333333333332
NLLB 3.3B,4bit True GPTQ,Structural realisation,participles,Participles,300,356.0,Adequate support,divergences per 100 sentences,53.333333333333336,58.666666666666664,-5.333333333333329,25.280898876404493,29.775280898876403,-4.49438202247191,23.333333333333332,23.333333333333332,0.0
NLLB 3.3B,4bit True GPTQ,Structural realisation,passive_constructions,Passive constructions,300,107.0,Adequate support,divergences per 100 sentences,17.666666666666668,20.333333333333332,-2.6666666666666643,21.49532710280374,23.364485981308412,-1.869158878504674,10.0,12.0,-2.0
NLLB 3.3B,4bit True GPTQ,Structural realisation,possessive_nominals,Possessive nominals,300,110.0,Adequate support,divergences per 100 sentences,18.333333333333332,21.0,-2.666666666666668,20.90909090909091,28.181818181818183,-7.272727272727273,10.666666666666666,10.666666666666666,0.0
