Base_Model,Quantization,Metric_Family,Metric_ID,Metric_Label,Sentence_Count,Support,Reliability,Display_Unit,Quantized_Value,Baseline_Value,Excess_Effect,Quantized_Underproduction,Baseline_Underproduction,Excess_Underproduction,Quantized_Overproduction,Baseline_Overproduction,Excess_Overproduction
Llama Krikri 8B,Nf4,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,69.0,68.0,1.0,21.459227467811157,19.957081545064376,1.5021459227467808,35.666666666666664,37.0,-1.3333333333333357
Llama Krikri 8B,Nf4,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,95.66666666666667,100.0,-4.333333333333329,13.928571428571429,12.053571428571429,1.875,43.666666666666664,55.0,-11.333333333333336
Llama Krikri 8B,Nf4,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,51.0,52.0,-1.0,22.92358803986711,21.262458471760798,1.6611295681063112,28.0,30.666666666666668,-2.666666666666668
Llama Krikri 8B,Nf4,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,82.66666666666667,83.0,-0.3333333333333286,25.508317929759706,25.138632162661736,0.36968576709796963,36.666666666666664,37.666666666666664,-1.0
Llama Krikri 8B,Nf4,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,7.333333333333333,6.666666666666667,0.6666666666666661,66.66666666666667,60.0,6.666666666666671,4.0,3.6666666666666665,0.3333333333333335
Llama Krikri 8B,Nf4,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,60.0,59.0,1.0,24.931506849315067,23.835616438356166,1.0958904109589014,29.666666666666668,30.0,-0.33333333333333215
Llama Krikri 8B,Nf4,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,67.66666666666667,71.66666666666667,-4.0,19.047619047619047,18.27956989247312,0.7680491551459276,26.333333333333332,32.0,-5.666666666666668
Llama Krikri 8B,Nf4,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.0,5.333333333333333,0.666666666666667,57.89473684210526,52.63157894736842,5.2631578947368425,2.3333333333333335,2.0,0.3333333333333335
Llama Krikri 8B,Nf4,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,26.666666666666668,27.666666666666668,-1.0,35.172413793103445,36.55172413793103,-1.3793103448275872,9.666666666666666,10.0,-0.3333333333333339
Llama Krikri 8B,Nf4,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,23.333333333333332,25.333333333333332,-2.0,29.142857142857142,30.285714285714285,-1.1428571428571423,6.333333333333333,7.666666666666667,-1.333333333333334
Llama Krikri 8B,Nf4,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,23.666666666666668,25.333333333333332,-1.6666666666666643,14.444444444444445,18.333333333333332,-3.8888888888888875,15.0,14.333333333333334,0.6666666666666661
Llama Krikri 8B,Nf4,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,19.666666666666668,22.0,-2.333333333333332,32.17391304347826,35.65217391304348,-3.4782608695652186,7.333333333333333,8.333333333333334,-1.0000000000000009
Mistral 7B,2bit 10% Fast Spqr,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,9.0,23.5,14.5,91.0,76.5,14.5,71.0,53.333333333333336,17.666666666666668
Mistral 7B,2bit 10% Fast Spqr,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,49.27536231884058,65.21739130434783,15.94202898550725,50.72463768115942,34.78260869565217,15.942028985507246,5.333333333333333,5.0,0.3333333333333333
Mistral 7B,2bit 10% Fast Spqr,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,42.857142857142854,58.333333333333336,15.476190476190482,57.142857142857146,41.666666666666664,15.476190476190476,44.666666666666664,42.666666666666664,2.0
Mistral 7B,2bit 10% Fast Spqr,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,6.111111111111111,17.77777777777778,11.666666666666668,93.88888888888889,82.22222222222223,11.666666666666666,79.0,61.333333333333336,17.666666666666668
Mistral 7B,2bit 10% Fast Spqr,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,425.0,Adequate support,percentage-point violation rate,35.92677345537757,30.823529411764707,5.1032440436128645,,,,,,
Mistral 7B,2bit 10% Fast Spqr,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,953.0,Adequate support,percentage-point violation rate,21.904761904761905,21.196222455403987,0.708539449357918,,,,,,
Mistral 7B,2bit 10% Fast Spqr,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,329.0,Adequate support,percentage-point violation rate,28.571428571428573,16.23931623931624,12.332112332112334,,,,,,
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,177.0,98.33333333333333,78.66666666666667,40.772532188841204,28.326180257510728,12.446351931330476,113.66666666666667,54.333333333333336,59.333333333333336
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,368.3333333333333,164.66666666666666,203.66666666666666,24.017857142857142,16.25,7.767857142857142,278.6666666666667,104.0,174.66666666666669
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,130.66666666666666,73.0,57.66666666666666,41.19601328903654,24.25249169435216,16.943521594684384,89.33333333333333,48.666666666666664,40.666666666666664
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,184.0,119.33333333333333,64.66666666666667,42.88354898336414,30.683918669131238,12.199630314232905,106.66666666666667,64.0,42.66666666666667
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,11.666666666666666,10.333333333333334,1.3333333333333321,93.33333333333333,73.33333333333333,20.0,7.0,6.666666666666667,0.33333333333333304
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,140.0,72.0,68.0,30.136986301369863,26.575342465753426,3.5616438356164366,103.33333333333333,39.666666666666664,63.666666666666664
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,144.0,99.0,45.0,34.10138248847926,23.963133640552996,10.138248847926263,70.0,47.0,23.0
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.0,7.0,-1.0,94.73684210526316,84.21052631578948,10.526315789473685,0.0,1.6666666666666667,-1.6666666666666667
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,45.0,33.0,12.0,64.82758620689656,46.206896551724135,18.62068965517242,13.666666666666666,10.666666666666666,3.0
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,55.0,36.0,19.0,64.57142857142857,41.142857142857146,23.428571428571423,17.333333333333332,12.0,5.333333333333332
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,74.0,39.0,35.0,45.55555555555556,18.88888888888889,26.666666666666668,46.666666666666664,27.666666666666668,18.999999999999996
Mistral 7B,2bit 10% Fast Spqr,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,30.666666666666668,24.333333333333332,6.333333333333336,66.95652173913044,42.608695652173914,24.347826086956523,5.0,8.0,-3.0
Mistral 7B,2bit 5% Spqr,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,5.0,23.5,18.5,95.0,76.5,18.5,75.66666666666667,53.333333333333336,22.333333333333332
Mistral 7B,2bit 5% Spqr,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,26.08695652173913,65.21739130434783,39.1304347826087,73.91304347826087,34.78260869565217,39.130434782608695,26.666666666666668,5.0,21.666666666666668
Mistral 7B,2bit 5% Spqr,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,33.92857142857143,58.333333333333336,24.404761904761905,66.07142857142857,41.666666666666664,24.404761904761905,75.66666666666667,42.666666666666664,33.0
Mistral 7B,2bit 5% Spqr,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,1.6666666666666667,17.77777777777778,16.11111111111111,98.33333333333333,82.22222222222223,16.11111111111111,82.66666666666667,61.333333333333336,21.333333333333332
Mistral 7B,2bit 5% Spqr,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,425.0,Adequate support,percentage-point violation rate,56.25,30.823529411764707,25.426470588235293,,,,,,
Mistral 7B,2bit 5% Spqr,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,953.0,Adequate support,percentage-point violation rate,33.67174280879865,21.196222455403987,12.47552035339466,,,,,,
Mistral 7B,2bit 5% Spqr,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,241.0,Adequate support,percentage-point violation rate,32.365145228215766,16.23931623931624,16.125828988899528,,,,,,
Mistral 7B,2bit 5% Spqr,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,186.33333333333334,98.33333333333333,88.00000000000001,43.562231759656655,28.326180257510728,15.236051502145926,118.66666666666667,54.333333333333336,64.33333333333334
Mistral 7B,2bit 5% Spqr,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,772.0,164.66666666666666,607.3333333333334,9.375,16.25,-6.875,737.0,104.0,633.0
Mistral 7B,2bit 5% Spqr,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,234.33333333333334,73.0,161.33333333333334,53.48837209302326,24.25249169435216,29.2358803986711,180.66666666666666,48.666666666666664,132.0
Mistral 7B,2bit 5% Spqr,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,225.33333333333334,119.33333333333333,106.00000000000001,52.495378927911275,30.683918669131238,21.811460258780038,130.66666666666666,64.0,66.66666666666666
Mistral 7B,2bit 5% Spqr,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,22.666666666666668,10.333333333333334,12.333333333333334,93.33333333333333,73.33333333333333,20.0,18.0,6.666666666666667,11.333333333333332
Mistral 7B,2bit 5% Spqr,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,121.33333333333333,72.0,49.33333333333333,53.42465753424658,26.575342465753426,26.84931506849315,56.333333333333336,39.666666666666664,16.66666666666667
Mistral 7B,2bit 5% Spqr,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,207.0,99.0,108.0,43.625192012288785,23.963133640552996,19.66205837173579,112.33333333333333,47.0,65.33333333333333
Mistral 7B,2bit 5% Spqr,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,15.666666666666666,7.0,8.666666666666666,100.0,84.21052631578948,15.78947368421052,9.333333333333334,1.6666666666666667,7.666666666666667
Mistral 7B,2bit 5% Spqr,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,53.0,33.0,20.0,80.6896551724138,46.206896551724135,34.48275862068966,14.0,10.666666666666666,3.333333333333334
Mistral 7B,2bit 5% Spqr,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,114.0,36.0,78.0,77.14285714285714,41.142857142857146,35.99999999999999,69.0,12.0,57.0
Mistral 7B,2bit 5% Spqr,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,92.0,39.0,53.0,55.55555555555556,18.88888888888889,36.66666666666667,58.666666666666664,27.666666666666668,30.999999999999996
Mistral 7B,2bit 5% Spqr,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,51.666666666666664,24.333333333333332,27.333333333333332,86.95652173913044,42.608695652173914,44.34782608695652,18.333333333333332,8.0,10.333333333333332
Mistral 7B,4bit K-Means,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,12.5,23.5,11.0,87.5,76.5,11.0,59.333333333333336,53.333333333333336,6.0
Mistral 7B,4bit K-Means,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,62.31884057971015,65.21739130434783,2.89855072463768,37.68115942028985,34.78260869565217,2.898550724637681,8.333333333333334,5.0,3.3333333333333335
Mistral 7B,4bit K-Means,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,58.333333333333336,58.333333333333336,0.0,41.666666666666664,41.666666666666664,0.0,63.333333333333336,42.666666666666664,20.666666666666668
Mistral 7B,4bit K-Means,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,5.555555555555555,17.77777777777778,12.222222222222223,94.44444444444444,82.22222222222223,12.222222222222221,58.0,61.333333333333336,-3.3333333333333335
Mistral 7B,4bit K-Means,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,277.0,Adequate support,percentage-point violation rate,46.57039711191336,30.823529411764707,15.746867700148652,,,,,,
Mistral 7B,4bit K-Means,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,953.0,Adequate support,percentage-point violation rate,33.60995850622407,21.196222455403987,12.41373605082008,,,,,,
Mistral 7B,4bit K-Means,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,351.0,Adequate support,percentage-point violation rate,27.374301675977655,16.23931623931624,11.134985436661417,,,,,,
Mistral 7B,4bit K-Means,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,131.0,98.33333333333333,32.66666666666667,50.858369098712444,28.326180257510728,22.532188841201716,52.0,54.333333333333336,-2.3333333333333357
Mistral 7B,4bit K-Means,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,338.6666666666667,164.66666666666666,174.00000000000003,8.928571428571429,16.25,-7.321428571428571,305.3333333333333,104.0,201.33333333333331
Mistral 7B,4bit K-Means,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,147.0,73.0,74.0,28.571428571428573,24.25249169435216,4.318936877076414,118.33333333333333,48.666666666666664,69.66666666666666
Mistral 7B,4bit K-Means,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,142.0,119.33333333333333,22.66666666666667,43.253234750462106,30.683918669131238,12.569316081330868,64.0,64.0,0.0
Mistral 7B,4bit K-Means,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,13.0,10.333333333333334,2.666666666666666,86.66666666666667,73.33333333333333,13.333333333333343,8.666666666666666,6.666666666666667,1.9999999999999991
Mistral 7B,4bit K-Means,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,108.0,72.0,36.0,31.506849315068493,26.575342465753426,4.931506849315067,69.66666666666667,39.666666666666664,30.000000000000007
Mistral 7B,4bit K-Means,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,120.33333333333333,99.0,21.33333333333333,39.1705069124424,23.963133640552996,15.207373271889402,35.333333333333336,47.0,-11.666666666666664
Mistral 7B,4bit K-Means,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,10.333333333333334,7.0,3.333333333333334,89.47368421052632,84.21052631578948,5.263157894736835,4.666666666666667,1.6666666666666667,3.0
Mistral 7B,4bit K-Means,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,45.666666666666664,33.0,12.666666666666664,46.206896551724135,46.206896551724135,0.0,23.333333333333332,10.666666666666666,12.666666666666666
Mistral 7B,4bit K-Means,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,52.0,36.0,16.0,41.714285714285715,41.142857142857146,0.5714285714285694,27.666666666666668,12.0,15.666666666666668
Mistral 7B,4bit K-Means,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,82.66666666666667,39.0,43.66666666666667,23.333333333333332,18.88888888888889,4.444444444444443,68.66666666666667,27.666666666666668,41.0
Mistral 7B,4bit K-Means,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,32.333333333333336,24.333333333333332,8.000000000000004,65.21739130434783,42.608695652173914,22.608695652173914,7.333333333333333,8.0,-0.666666666666667
Mistral 7B,4bit Omniquant,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,19.5,23.5,4.0,80.5,76.5,4.0,52.333333333333336,53.333333333333336,-1.0
Mistral 7B,4bit Omniquant,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,56.52173913043478,65.21739130434783,8.695652173913047,43.47826086956522,34.78260869565217,8.695652173913043,6.666666666666667,5.0,1.6666666666666667
Mistral 7B,4bit Omniquant,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,53.57142857142857,58.333333333333336,4.761904761904766,46.42857142857143,41.666666666666664,4.761904761904762,33.0,42.666666666666664,-9.666666666666666
Mistral 7B,4bit Omniquant,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,15.555555555555555,17.77777777777778,2.222222222222223,84.44444444444444,82.22222222222223,2.2222222222222223,59.333333333333336,61.333333333333336,-2.0
Mistral 7B,4bit Omniquant,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,425.0,Adequate support,percentage-point violation rate,33.411764705882355,30.823529411764707,2.5882352941176485,,,,,,
Mistral 7B,4bit Omniquant,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,953.0,Adequate support,percentage-point violation rate,20.098522167487683,21.196222455403987,-1.0977002879163038,,,,,,
Mistral 7B,4bit Omniquant,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,338.0,Adequate support,percentage-point violation rate,22.189349112426036,16.23931623931624,5.950032873109798,,,,,,
Mistral 7B,4bit Omniquant,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,111.66666666666667,98.33333333333333,13.333333333333343,34.54935622317596,28.326180257510728,6.223175965665234,58.0,54.333333333333336,3.6666666666666643
Mistral 7B,4bit Omniquant,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,200.33333333333334,164.66666666666666,35.666666666666686,16.428571428571427,16.25,0.17857142857142705,139.0,104.0,35.0
Mistral 7B,4bit Omniquant,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,96.0,73.0,23.0,24.25249169435216,24.25249169435216,0.0,71.66666666666667,48.666666666666664,23.000000000000007
Mistral 7B,4bit Omniquant,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,131.33333333333334,119.33333333333333,12.000000000000014,29.20517560073937,30.683918669131238,-1.4787430683918679,78.66666666666667,64.0,14.666666666666671
Mistral 7B,4bit Omniquant,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.666666666666666,10.333333333333334,-1.6666666666666679,80.0,73.33333333333333,6.666666666666671,4.666666666666667,6.666666666666667,-2.0
Mistral 7B,4bit Omniquant,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,91.66666666666667,72.0,19.66666666666667,27.397260273972602,26.575342465753426,0.821917808219176,58.333333333333336,39.666666666666664,18.66666666666667
Mistral 7B,4bit Omniquant,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,98.66666666666667,99.0,-0.3333333333333286,25.192012288786483,23.963133640552996,1.2288786482334864,44.0,47.0,-3.0
Mistral 7B,4bit Omniquant,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,7.333333333333333,7.0,0.33333333333333304,84.21052631578948,84.21052631578948,0.0,2.0,1.6666666666666667,0.33333333333333326
Mistral 7B,4bit Omniquant,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,36.333333333333336,33.0,3.3333333333333357,48.96551724137931,46.206896551724135,2.7586206896551744,12.666666666666666,10.666666666666666,2.0
Mistral 7B,4bit Omniquant,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,41.333333333333336,36.0,5.333333333333336,44.0,41.142857142857146,2.857142857142854,15.666666666666666,12.0,3.666666666666666
Mistral 7B,4bit Omniquant,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,46.0,39.0,7.0,27.22222222222222,18.88888888888889,8.333333333333332,29.666666666666668,27.666666666666668,2.0
Mistral 7B,4bit Omniquant,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,25.666666666666668,24.333333333333332,1.3333333333333357,44.34782608695652,42.608695652173914,1.7391304347826093,8.666666666666666,8.0,0.6666666666666661
Mistral 7B,4bit Optimized GPTQ,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,21.0,23.5,2.5,79.0,76.5,2.5,61.666666666666664,53.333333333333336,8.333333333333334
Mistral 7B,4bit Optimized GPTQ,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,62.31884057971015,65.21739130434783,2.89855072463768,37.68115942028985,34.78260869565217,2.898550724637681,6.333333333333333,5.0,1.3333333333333333
Mistral 7B,4bit Optimized GPTQ,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,61.904761904761905,58.333333333333336,-3.5714285714285694,38.095238095238095,41.666666666666664,-3.5714285714285716,39.333333333333336,42.666666666666664,-3.3333333333333335
Mistral 7B,4bit Optimized GPTQ,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,16.666666666666668,17.77777777777778,1.1111111111111107,83.33333333333333,82.22222222222223,1.1111111111111112,60.333333333333336,61.333333333333336,-1.0
Mistral 7B,4bit Optimized GPTQ,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,389.0,Adequate support,percentage-point violation rate,34.70437017994858,30.823529411764707,3.8808407681838766,,,,,,
Mistral 7B,4bit Optimized GPTQ,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,953.0,Adequate support,percentage-point violation rate,19.922254616132168,21.196222455403987,-1.273967839271819,,,,,,
Mistral 7B,4bit Optimized GPTQ,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,344.0,Adequate support,percentage-point violation rate,19.476744186046513,16.23931623931624,3.237427946730275,,,,,,
Mistral 7B,4bit Optimized GPTQ,Structural realisation,adjective_modifiers,Adjective modifiers,300,466.0,Adequate support,divergences per 100 sentences,108.66666666666667,98.33333333333333,10.333333333333343,36.26609442060086,28.326180257510728,7.93991416309013,52.333333333333336,54.333333333333336,-2.0
Mistral 7B,4bit Optimized GPTQ,Structural realisation,definite_articles,Definite articles,300,1120.0,Adequate support,divergences per 100 sentences,175.66666666666666,164.66666666666666,11.0,14.196428571428571,16.25,-2.053571428571429,122.66666666666667,104.0,18.66666666666667
Mistral 7B,4bit Optimized GPTQ,Structural realisation,genitive_determiners,Genitive determiners,300,301.0,Adequate support,divergences per 100 sentences,92.66666666666667,73.0,19.66666666666667,27.906976744186046,24.25249169435216,3.6544850498338874,64.66666666666667,48.666666666666664,16.000000000000007
Mistral 7B,4bit Optimized GPTQ,Structural realisation,genitive_nominals,Genitive nominals,300,541.0,Adequate support,divergences per 100 sentences,137.66666666666666,119.33333333333333,18.33333333333333,30.31423290203327,30.683918669131238,-0.3696857670979661,83.0,64.0,19.0
Mistral 7B,4bit Optimized GPTQ,Structural realisation,participles,Participles,300,15.0,Low support,divergences per 100 sentences,8.333333333333334,10.333333333333334,-2.0,86.66666666666667,73.33333333333333,13.333333333333343,4.0,6.666666666666667,-2.666666666666667
Mistral 7B,4bit Optimized GPTQ,Structural realisation,passive_verbs,Passive verbs,300,365.0,Adequate support,divergences per 100 sentences,77.0,72.0,5.0,28.493150684931507,26.575342465753426,1.917808219178081,42.333333333333336,39.666666666666664,2.6666666666666714
Mistral 7B,4bit Optimized GPTQ,Structural realisation,prepositions,Prepositions,300,651.0,Adequate support,divergences per 100 sentences,97.0,99.0,-2.0,23.04147465437788,23.963133640552996,-0.9216589861751174,47.0,47.0,0.0
Mistral 7B,4bit Optimized GPTQ,Structural realisation,pronoun_clitics,Personal-pronoun clitics,300,19.0,Low support,divergences per 100 sentences,6.0,7.0,-1.0,73.6842105263158,84.21052631578948,-10.526315789473685,1.3333333333333333,1.6666666666666667,-0.3333333333333335
Mistral 7B,4bit Optimized GPTQ,Structural realisation,relative_clauses,Relative clauses,300,145.0,Adequate support,divergences per 100 sentences,31.0,33.0,-2.0,43.44827586206897,46.206896551724135,-2.7586206896551673,10.0,10.666666666666666,-0.6666666666666661
Mistral 7B,4bit Optimized GPTQ,Structural realisation,relative_markers,Relative markers,300,175.0,Adequate support,divergences per 100 sentences,35.0,36.0,-1.0,39.42857142857143,41.142857142857146,-1.7142857142857153,12.0,12.0,0.0
Mistral 7B,4bit Optimized GPTQ,Structural realisation,subjunctive_markers,Subjunctive markers,300,180.0,Adequate support,divergences per 100 sentences,43.666666666666664,39.0,4.666666666666664,26.666666666666668,18.88888888888889,7.777777777777779,27.666666666666668,27.666666666666668,0.0
Mistral 7B,4bit Optimized GPTQ,Structural realisation,subordinating_conjunctions,Subordinating conjunctions,300,115.0,Adequate support,divergences per 100 sentences,26.666666666666668,24.333333333333332,2.3333333333333357,46.08695652173913,42.608695652173914,3.4782608695652186,9.0,8.0,1.0
Mistral 7B,4bit Spinquant,Content preservation,named_entities,Named-entity recall,300,200.0,Adequate support,percentage-point recall loss,17.5,23.5,6.0,82.5,76.5,6.0,53.333333333333336,53.333333333333336,0.0
Mistral 7B,4bit Spinquant,Content preservation,negations,Negation recall,300,69.0,Adequate support,percentage-point recall loss,65.21739130434783,65.21739130434783,0.0,34.78260869565217,34.78260869565217,0.0,5.0,5.0,0.0
Mistral 7B,4bit Spinquant,Content preservation,numbers,Number recall,300,168.0,Adequate support,percentage-point recall loss,57.73809523809524,58.333333333333336,0.5952380952380949,42.26190476190476,41.666666666666664,0.5952380952380952,38.0,42.666666666666664,-4.666666666666667
Mistral 7B,4bit Spinquant,Content preservation,proper_nouns,Proper-noun recall,300,180.0,Adequate support,percentage-point recall loss,16.11111111111111,17.77777777777778,1.6666666666666679,83.88888888888889,82.22222222222223,1.6666666666666667,56.0,61.333333333333336,-5.333333333333333
Mistral 7B,4bit Spinquant,Internal agreement,adjective_noun_agreement,Adjective–noun disagreement,300,417.0,Adequate support,percentage-point violation rate,29.73621103117506,30.823529411764707,-1.0873183805896467,,,,,,
Mistral 7B,4bit Spinquant,Internal agreement,determiner_noun_agreement,Determiner–noun disagreement,300,918.0,Adequate support,percentage-point violation rate,20.152505446623092,21.196222455403987,-1.0437170087808951,,,,,,
Mistral 7B,4bit Spinquant,Internal agreement,subject_verb_agreement,Subject–verb disagreement,300,336.0,Adequate support,percentage-point violation rate,20.238095238095237,16.23931623931624,3.998778998778999,,,,,,
