Base_Model,Quantization,Is_Full_Model,Direction,Sentences,Unique_Sentences,Hallucination_Risk,Omission_Risk,Expanded_Hallucination_Risk,Expanded_Omission_Risk,Unsupported_Target_Ratio,Uncovered_Source_Ratio,Target_Null_Mass_Mean,Source_Null_Mass_Mean,Target_Mutual_Unaligned_Ratio,Source_Mutual_Unaligned_Ratio,Degeneration_Risk,Off_Target_Score,Off_Target_Flag,Source_Token_Copy_Ratio,Source_Copy_Flag,Extreme_Length_Flag,Short_Output_Risk,Long_Output_Risk,Entity_Precision,Entity_Recall,Number_Precision,Number_Recall,Negation_Precision,Negation_Recall,Source_Output_LaBSE_Cosine,Reference_Output_LaBSE_Cosine,COMET,chrF,Full_Hallucination_Risk,Full_Omission_Risk,Full_Expanded_Hallucination_Risk,Full_Expanded_Omission_Risk,Full_Unsupported_Target_Ratio,Full_Uncovered_Source_Ratio,Full_Degeneration_Risk,Full_Off_Target_Score,Full_Source_Token_Copy_Ratio,Excess_Hallucination_Risk,Excess_Omission_Risk,Excess_Expanded_Hallucination_Risk,Excess_Expanded_Omission_Risk,Excess_Unsupported_Target_Ratio,Excess_Uncovered_Source_Ratio,Excess_Degeneration_Risk,Excess_Off_Target_Score,Excess_Source_Token_Copy_Ratio
Llama Krikri 8B,Empirical Net Mngr 5.5GB,0,GR-EN,300,300,0.03466936509737968,0.0408629964241642,0.047544962422219075,0.04712835214974528,0.01451091575260669,0.01947866498459256,0.024914491608717757,0.02445062248837585,0.0645826879308146,0.0786597017995242,0.025409369503417385,0.0,0.0,0.022288368043385028,0.0,0.0,0.0,0.0013177670424047235,0.8125277777777777,0.7891071428571429,0.9725,0.99,0.9466666666666667,0.965,0.8748809703191122,0.9235929967959722,0.8734012997150421,0.613955377700734,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.0043243937614773666,-0.005339730772640099,0.003942377949349665,-0.000841152352006623,0.0017412856611310826,-0.002216262640953346,0.0005574081674676323,-0.0012942147252492078,-0.0009532159186435921
Llama Krikri 8B,Fp4,0,GR-EN,300,300,0.031136899598679886,0.04314239881618173,0.0454074899751625,0.048024765040906595,0.013535567265924435,0.020781054335668413,0.024492757416660568,0.023784191016032578,0.055382374113454653,0.0848619510968442,0.024525402825761305,0.0,0.0,0.022906547317766274,0.0,0.0,8.658008658008661e-05,0.0,0.80825,0.7883531746031746,0.9783333333333334,0.9955555555555556,0.9433333333333334,0.9666666666666667,0.8787634072701136,0.9315681288639704,0.8805791733662287,0.6306024714015003,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.0007919282627775713,-0.0030603283806225692,0.0018049055022930915,5.526053915469453e-05,0.0007659371744488282,-0.0009138732898774926,-0.00032655851018844814,-0.0012942147252492078,-0.0003350366442623452
Llama Krikri 8B,Fp4 AWQ,0,GR-EN,300,300,0.02920934753386789,0.046826036457899685,0.04201542754403051,0.0485225101632527,0.01211911199834121,0.02349790881395457,0.02446047853509804,0.026849306467487278,0.05104845206816442,0.09013089409225722,0.025201738336986218,8.830022075055188e-05,0.0,0.022985869638304224,0.0,0.0033333333333333335,0.00341991341991342,0.000185185185185185,0.836515873015873,0.8067460317460318,0.9716666666666667,0.9888888888888889,0.94,0.9766666666666667,0.8769274461269378,0.9314171850184599,0.8809488528966903,0.6317848306180425,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,-0.0011356238020344238,0.0006233092610953839,-0.001587156928838901,0.0005530056615008008,-0.000650518093134397,0.0018029811884086623,0.0003497770010364651,-0.001205914504498656,-0.00025571432372439515
Llama Krikri 8B,Fp8,0,GR-EN,300,300,0.03031106115370772,0.043496328216501394,0.04415585380838782,0.04711276587220819,0.012177463064192652,0.01994742412078287,0.02453867133881102,0.02378912923775065,0.05421704905811948,0.08675243129097066,0.02509978884569182,0.0011374539977351077,0.0,0.023231191921683485,0.0,0.0,8.658008658008661e-05,0.0,0.822031746031746,0.8026587301587301,0.9683333333333334,0.9888888888888889,0.9516666666666667,0.9716666666666667,0.8796598688761393,0.9339364369710287,0.8809907182057699,0.6323126714169593,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,-3.3910182194594324e-05,-0.002706398980302907,0.0005532693355184068,-0.0008567386295437115,-0.0005921670272829548,-0.0017475035047630344,0.0002478275097420671,-0.0001567607275141001,-1.0392040345134912e-05
Llama Krikri 8B,Fp8 Per Tensor,0,GR-EN,300,300,0.031700204471190326,0.046847404102627915,0.044022496268513865,0.04881177600050169,0.013201531050854686,0.02365980793765684,0.02546989392533081,0.02801448138846738,0.056429188437385494,0.08886792298175952,0.025070295951833244,0.0011171225619018203,0.0,0.02312018527559022,0.0,0.0033333333333333335,0.00341991341991342,0.0,0.8312460317460317,0.8056944444444445,0.9716666666666667,0.9888888888888889,0.9483333333333334,0.975,0.8757700387636821,0.9302735091745853,0.8801107404629389,0.6343293780981277,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.0013552331352880108,0.0006446769058236143,0.0004199117956444551,0.0008422714987497901,0.0004319009593790786,0.001964880312110933,0.00021833461588349062,-0.0001770921633473875,-0.0001213986864384009
Llama Krikri 8B,Int2 Batch16,0,GR-EN,300,300,0.03370197469109198,0.03816598875219023,0.15273274835550216,0.16661891028279968,0.020623018959851348,0.01972980491341306,0.02205281878360752,0.021731743945318325,0.05843008632981706,0.07303641739783931,0.04277705618219249,0.7332400485995614,0.7433333333333333,0.7084730581168143,0.6966666666666667,0.05333333333333334,0.015958707864005335,0.025157459280008298,0.27469444444444446,0.5733333333333334,0.9845,0.9808888888888888,0.9751111111111112,0.8811111111111111,0.9023147010927399,0.803153261890014,0.6712470715244611,0.12033479774255601,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.003357003355189663,-0.00803673844461407,0.10913016388263275,0.11864940578104778,0.00785338886837574,-0.0019651227121328455,0.017925094846242738,0.7319458338743122,0.6852314741547857
Llama Krikri 8B,Int4,0,GR-EN,300,300,0.03409188553092987,0.04337898854622078,0.048641981783361675,0.0488001641555637,0.015437631762650401,0.021449980261381566,0.02638060998620816,0.026005230468955948,0.06045741484393105,0.08268175490832481,0.025573244494309453,0.0,0.0,0.022931090199526456,0.0,0.0,8.658008658008661e-05,0.00019607843137254882,0.7960158730158731,0.7823015873015874,0.975,0.9922222222222223,0.9472222222222223,0.9705555555555556,0.8762526287635167,0.9290558060010274,0.879442728360494,0.6265014448549877,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.003746914195027557,-0.002823738650583524,0.005039397310492265,0.0008306596538118008,0.0026680016711747943,-0.0002449473641643399,0.0007212831583597,-0.0012942147252492078,-0.00031049376250216407
Llama Krikri 8B,Int4 AWQ,0,GR-EN,300,300,0.0308885486066644,0.043817114165148725,0.045428414359661884,0.04799166577388977,0.013384143664647432,0.020649524757360965,0.024812507045845242,0.024440403947496647,0.05446899510950052,0.08636141379058855,0.025438285711925867,0.0020641410852666113,0.0033333333333333335,0.02340895629125507,0.0,0.0,8.658008658008661e-05,0.0,0.8098769841269842,0.7986309523809524,0.9766666666666667,0.9905555555555556,0.9516666666666667,0.965,0.8783761672178905,0.9312792464097341,0.8788436927398046,0.6280786600453873,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.0005435772707620863,-0.0023856130316555757,0.0018258298867924738,2.2161272137867505e-05,0.0006145135731718248,-0.0010454028681849414,0.000586324375976114,0.0007699263600174035,0.00016737232922645062
Llama Krikri 8B,Int8,0,GR-EN,300,300,0.030825069914893533,0.047744396111199065,0.04472453702489788,0.05009081955582273,0.013198798008679784,0.02332269828045624,0.024883343002465443,0.02768579669496063,0.054393068733535374,0.09222469335818032,0.024695730682258027,0.0012591215768440799,0.0,0.023051390308265172,0.0,0.0033333333333333335,0.00341991341991342,0.0,0.8223373015873016,0.7995833333333333,0.965,0.9888888888888889,0.9483333333333334,0.9716666666666667,0.8761863646904627,0.9300658531486988,0.8784298900763193,0.6307511396493652,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.0004800985789912178,0.0015416689143947643,0.001121952552028467,0.0021213150540708298,0.0004291679172041766,0.001627770654910335,-0.000156230653691726,-3.509314840512796e-05,-0.00019019365376344785
Llama Krikri 8B,Int8 A8W8,0,GR-EN,200,200,0.03069902764842295,0.04295735413299234,0.04463802545768953,0.04698166682659067,0.013423534657125364,0.020136801420095676,0.02500986167551946,0.024674241454725562,0.05366368661262402,0.0840610195241558,0.024801468549087526,0.001399488684783638,0.0,0.023591614151598595,0.0,0.0,0.00012987012987012992,0.0002777777777777775,0.8118690476190475,0.795327380952381,0.98375,0.9916666666666667,0.975,0.98,0.8793601113557815,0.9315179723501206,0.8796881344914437,0.6366903385805026,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.00035405631252063627,-0.0032453730638119585,0.0010354409848201199,-0.0009878376751612308,0.0006539045656497565,-0.0015581262054502297,-5.049278686222736e-05,0.00010527395953443012,0.0003500301895699755
Llama Krikri 8B,Int8 Bookends,0,GR-EN,300,300,0.03203289749712246,0.047220975499456225,0.045668556506071226,0.04985380369474599,0.013247533555570016,0.023888732164808156,0.025571903453720207,0.02837687275241193,0.05727925548207716,0.08939732158114859,0.025431457551180012,0.0,0.0,0.022853135608693512,0.0,0.0033333333333333335,0.00341991341991342,0.0003703703703703705,0.8160873015873016,0.798968253968254,0.9716666666666667,0.9922222222222223,0.9483333333333334,0.965,0.8762101749579112,0.9291672354439894,0.8788009802500407,0.6316951205831474,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.0016879261612201442,0.0010182483026519237,0.0020659720332018155,0.001884299192994092,0.00047790346409440874,0.00219380453926225,0.0005794962152302595,-0.0012942147252492078,-0.00038844835333510727
Llama Krikri 8B,Nf4,0,GR-EN,300,300,0.030786223091164674,0.045573363120991466,0.045195294470476245,0.04875711999976199,0.012634032470255862,0.023993081001899765,0.024478041952597018,0.027146645058528845,0.05524659485064116,0.08558036330254579,0.025839921015522023,0.0,0.0,0.023035261364189395,0.0,0.0033333333333333335,0.00341991341991342,0.000185185185185185,0.8115039682539682,0.7961309523809524,0.9766666666666667,0.9955555555555556,0.9483333333333334,0.97,0.8765970202287038,0.9290035700301329,0.8783832134803137,0.6269844301240511,0.030344971335902315,0.0462027271968043,0.04360258447286941,0.0479695045017519,0.012769630091475607,0.021694927625545906,0.024851961335949753,0.0012942147252492078,0.02324158396202862,0.00044125175526235974,-0.0006293640758128355,0.0015927099976068351,0.00078761549801009,-0.00013559762121974524,0.0022981533763538585,0.00098795967957227,-0.0012942147252492078,-0.0002063225978392244
Mistral 7B,Full Model,1,EN-GR,300,300,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.040609943711641554,0.040611394196538156,0.173181369131455,0.06499560530766445,0.037934823313505624,0.05417414638685642,0.0,0.042077290207225455,0.0,0.03333333333333333,0.0013118813040276277,0.027676690247180027,0.6936111111111112,0.7046666666666667,0.9784444444444446,0.9703333333333334,0.9616666666666667,0.935,0.7813049763441086,0.7820992024739584,0.615746415356795,0.32292116280200406,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mistral 7B,2bit 10% Fast Spqr,0,EN-GR,300,300,0.21432169739100132,0.15165898698396343,0.20288995185796757,0.14197949021957285,0.15654168375580702,0.1270380710460112,0.12043223829769893,0.11509121104134545,0.365991170119498,0.21284767886453365,0.19675699241594327,0.12435585768402667,0.08333333333333333,0.10073448328221674,0.05,0.10666666666666667,0.007024101551155391,0.09995509485976997,0.6647222222222222,0.6402222222222222,0.960015873015873,0.9645,0.9644444444444443,0.9116666666666666,0.5991438001642625,0.5710210438569386,0.41692421982685723,0.20212411353438553,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.12931712420624353,0.10747288022483112,0.10527520813237014,0.07624814715033752,0.11531927704463013,0.10008675027281684,0.15882216910243765,0.07018171129717024,0.05865719307499128
Mistral 7B,2bit 5% Spqr,0,EN-GR,300,300,0.34229950549420224,0.253151279431985,0.2940039129356595,0.19559608149715274,0.26950636532797817,0.232890734416462,0.20097024609890987,0.18903465499417133,0.5564219050557186,0.33752844888532174,0.33933720285438795,0.07595178905099925,0.04,0.05751236109615513,0.03,0.24,0.00323338852895503,0.21526202158250907,0.7030555555555555,0.6213888888888889,0.9162357609710551,0.9586666666666668,0.9094444444444444,0.8733333333333333,0.4274034804617986,0.3918707937017704,0.33780104522903753,0.16576022016496827,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.25729493230944445,0.2089651726728527,0.19638916921006205,0.1298647384279174,0.22828395861680129,0.20593941364326765,0.30140237954088234,0.02177764266414283,0.015435070888929675
Mistral 7B,4bit K-Means,0,EN-GR,300,300,0.15650684175102408,0.10218684397771985,0.15849167719615287,0.10609649252344754,0.09198298365544244,0.08407009358071998,0.08491663477200066,0.07893162835414753,0.29262090682562913,0.14355880999829204,0.12724835320437114,0.086822961272673,0.0033333333333333335,0.0671332967242481,0.0,0.09333333333333334,0.002395599310086945,0.08684374653797312,0.6672222222222222,0.6505,0.9573888888888888,0.9811666666666667,0.9442857142857143,0.9383333333333334,0.6719016394515832,0.6484132134355605,0.4428987714648247,0.23589087794577035,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.07150226856626628,0.05800073721858753,0.060876933470555436,0.04036514945421221,0.05076057694426556,0.05711877280752563,0.08931352989086552,0.03264881488581658,0.025056006517022646
Mistral 7B,4bit Omniquant,0,EN-GR,300,300,0.10290628572426362,0.0637671226829404,0.11105748547106503,0.08169070447899647,0.054054185215655415,0.04064252560289064,0.04919336580904467,0.0520360207104015,0.2054713061480908,0.09862282173552904,0.04752152875757134,0.056835949009428906,0.0033333333333333335,0.04714139587499039,0.0033333333333333335,0.07,0.01818730177764302,0.04318613177033594,0.6973333333333332,0.6841111111111111,0.9739444444444445,0.9678333333333334,0.9583333333333334,0.918888888888889,0.7409992288301388,0.7402952592074871,0.569998994966348,0.2994080773129174,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.017901712539505815,0.019581015923808072,0.013442741745467598,0.015959361409761147,0.012831778504478537,0.013691204829696286,0.009586705444065716,0.0026618026225724845,0.005064105667764933
Mistral 7B,4bit Optimized GPTQ,0,EN-GR,300,300,0.09987594407811802,0.05853727997046833,0.11161603531147689,0.07547225787492567,0.054695429760314516,0.040223422185871494,0.04963566146730991,0.04875616626392033,0.19529674100672964,0.08663225146161319,0.05493121572483947,0.049546441621041444,0.01,0.05018212299824992,0.0033333333333333335,0.03333333333333333,0.0007448796712783815,0.03417168118409603,0.6647539682539683,0.6867222222222222,0.9743333333333334,0.9728333333333334,0.96,0.93,0.7539000534017881,0.7501415933171908,0.5710135286053022,0.3036171358196094,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.014871370893360214,0.014351173211336006,0.014001291585879455,0.009740914805690351,0.013473023049137639,0.01327210141267714,0.016996392411333848,-0.004627704765814977,0.008104832791024467
Mistral 7B,4bit Spinquant,0,EN-GR,300,300,0.08395629912393461,0.049559355582499465,0.0983057430956574,0.0737636658483365,0.038524663086958066,0.02982828197300653,0.04114721142821843,0.040782458889995786,0.17219702285662733,0.07806732588449608,0.039562781584511895,0.06803546541321237,0.006666666666666667,0.059297383260409356,0.0033333333333333335,0.043333333333333335,0.005494249929954549,0.03338028200822895,0.7013095238095238,0.6722777777777778,0.9742222222222222,0.9770000000000001,0.9705555555555556,0.9366666666666666,0.7724935427308083,0.7632216067115466,0.5862437781691551,0.30599490210682984,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,-0.0010482740608231955,0.0053732488233671424,0.0006909993700599665,0.00803232277910118,-0.002697743624218811,0.002876961199812178,0.0016279582710062718,0.013861319026355949,0.0172200930531839
Mistral 7B,4bit Static GPTQ,0,EN-GR,300,300,0.09569503442414205,0.049229660244945773,0.11202224567411051,0.07361541178941555,0.04599055146743142,0.030736864743094994,0.04453001792993509,0.04390958480833627,0.19656453387505968,0.07304253118340606,0.04012899888234378,0.08325578929952492,0.0033333333333333335,0.05736590148198387,0.0033333333333333335,0.04,0.0014200710330084653,0.040742530104519475,0.6445555555555555,0.6905,0.9706111111111111,0.9678333333333334,0.9516666666666667,0.9266666666666666,0.7739852762967349,0.7683493270725011,0.5871178718407949,0.31016313450151856,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.010690461239384247,0.005043553485813451,0.014407501948513077,0.007884068720180229,0.00476814475625454,0.0037855439699006413,0.0021941755688381567,0.029081642912668494,0.015288611274758418
Mistral 7B,4bit True GPTQ,0,EN-GR,300,300,0.09279713796692925,0.05103336656917097,0.10840351333101685,0.07275535196207926,0.04143645881853846,0.03333241597941338,0.0434700816709414,0.04278003674993245,0.19348487341130788,0.07698764697816708,0.03885632802816959,0.06876662396553357,0.0033333333333333335,0.05440998178467983,0.0033333333333333335,0.06666666666666667,0.0008572689811410467,0.06156373825908532,0.6653888888888889,0.694111111111111,0.9783888888888889,0.9645,0.9622222222222223,0.933888888888889,0.7635387210051219,0.7660019329190254,0.5882072466611862,0.31358608573703367,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.0077925647821714406,0.006847259810038649,0.010788769605419413,0.007024008892843936,0.0002140521073615842,0.006381095206219028,0.0009215047146639635,0.014592477578677147,0.012332691577454376
Mistral 7B,Analytical Net Mngr 3.7GB,0,EN-GR,300,300,0.12455606216329476,0.07654423165639322,0.13604265719281114,0.08996114686617362,0.06037207756845266,0.05540419982816361,0.061101048566873546,0.05756808467662545,0.2521950603545581,0.1166604104643906,0.09183962418952214,0.07900946952047086,0.016666666666666666,0.0643794647307723,0.01,0.09,0.004731997680921713,0.08292500452086951,0.6620555555555556,0.6663333333333333,0.9532477025898077,0.9820000000000001,0.9674444444444444,0.9355555555555556,0.7123863867918651,0.7105535546441873,0.5216590900222461,0.26851183574826737,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.039551488978536956,0.0323581248972609,0.038427913467213706,0.0242298037969383,0.019149670857275786,0.028452879054969255,0.05390480087601652,0.02483532313361444,0.022302174523546846
Mistral 7B,Empirical Net Mngr 3.7GB,0,EN-GR,300,300,0.10280328356613624,0.06652720533437084,0.11600418618103743,0.08088197022943427,0.05183205818861572,0.046022578887749827,0.053835033832525477,0.05204742151108132,0.20274275867726751,0.1015116156042814,0.06145059897725388,0.054776558629321966,0.013333333333333334,0.052491102328924594,0.006666666666666667,0.03666666666666667,0.0045032748873831815,0.037289021197344153,0.6626388888888889,0.6846666666666666,0.9687222222222223,0.9695,0.9522222222222223,0.9366666666666666,0.7290495572487513,0.7275558317701022,0.5452369629343351,0.2859376195322061,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.017798710381378438,0.02234109857523852,0.018389442455439997,0.015150627160198951,0.010609651477438843,0.019071258114555473,0.023515775663748253,0.0006024122424655443,0.010413812121699138
Mistral 7B,Fp4,0,EN-GR,300,300,0.08707246807565508,0.05221199891576429,0.103321097959715,0.07235565005663423,0.042931744710341564,0.032540794566469536,0.04255749661298601,0.04180181136517197,0.17572816290363766,0.08229339081565136,0.048875955826697806,0.07066708812947,0.006666666666666667,0.06425728150899244,0.006666666666666667,0.05,0.001950417493788663,0.04049671445080802,0.6742777777777778,0.7031111111111111,0.9836111111111111,0.975,0.9594444444444444,0.9372222222222223,0.7768406901260217,0.7710681982835134,0.597752090593179,0.30753477736493,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.0020678948908972733,0.008025892156631971,0.005706354234117569,0.006624306987398909,0.0017093379991646868,0.005589473793275183,0.010941132513192182,0.016492941742613572,0.02217999130176699
Mistral 7B,Fp4 AWQ,0,EN-GR,300,300,0.07929730106170951,0.042667053182370546,0.09419730265947308,0.06812387182643369,0.035821344819246266,0.025147154256293755,0.0384088818703106,0.037962077628933145,0.16366167649557167,0.06489192766188473,0.03812920535031148,0.06685984649707127,0.01,0.061627882341467835,0.01,0.016666666666666666,0.0008347740595745273,0.01642336795198259,0.7024444444444444,0.6886666666666666,0.9737222222222223,0.9736666666666668,0.9733333333333334,0.9366666666666666,0.780747028986613,0.775682286520799,0.5972944357991219,0.30625146406668446,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,-0.005707272123048293,-0.0015190535767617766,-0.0034174410661243493,0.0023925287571983644,-0.005401061891930611,-0.0018041665169005981,0.00019438203680585686,0.012685700110214852,0.01955059213424238
Mistral 7B,Fp8,0,EN-GR,300,300,0.0787403187030063,0.04233095908454211,0.09400149427079868,0.06567646763508522,0.034073555550195894,0.023872135848171848,0.03721600331679056,0.037203076369601296,0.16493139724203243,0.0659176650358532,0.035213668372617225,0.055323207237374605,0.0033333333333333335,0.04676374664915265,0.0033333333333333335,0.03333333333333333,0.0009261844936168033,0.029495436225065605,0.6967777777777777,0.6952222222222222,0.9723333333333333,0.9753333333333334,0.9566666666666667,0.9333333333333333,0.7835145271817843,0.7846869895855586,0.61595016370217,0.323488216682083,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,-0.0062642544817515106,-0.0018551476745902115,-0.003613249454798753,-5.4875434150100655e-05,-0.007148851160980983,-0.003079184925022505,-0.0027211549408883984,0.001149060850518184,0.004686456441927195
Mistral 7B,Fp8 Per Tensor,0,EN-GR,300,300,0.09090202398644368,0.04609776882871864,0.10571217649435685,0.06911568128922205,0.04162541858844385,0.027511417543910118,0.041391232887676224,0.04116809070484081,0.18968942048321094,0.06961379823740499,0.03738222774300831,0.0667137792885812,0.0033333333333333335,0.050881415521322346,0.0033333333333333335,0.056666666666666664,0.0017073531427417188,0.04475977963819541,0.6607777777777777,0.6938333333333333,0.9786666666666668,0.9736666666666668,0.9624444444444445,0.935,0.7834271467725435,0.7820901999870936,0.6081619159380595,0.3225977417168345,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.005897450801685869,0.0019116620695863173,0.008097432768759419,0.003384338219986724,0.00040301187726696913,0.000560096770715765,-0.0005525955704973121,0.01253963290172478,0.00880412531409689
Mistral 7B,Int2 Batch16,0,EN-GR,300,300,0.43147391979912064,0.3212250218582552,0.35873285972218966,0.23398652599388559,0.3530231456355693,0.30495222225949076,0.24981113160805207,0.23218692945080985,0.6915874821537406,0.42653591386446504,0.46760658384472664,0.10249535360897752,0.056666666666666664,0.03626919019254618,0.0,0.44333333333333336,0.003368983957219251,0.37898340408383296,0.7853888888888889,0.6113888888888889,0.9018182895846703,0.9711666666666667,0.9245277777777778,0.8783333333333333,0.36960728927205005,0.33481921108750007,0.3068388286729653,0.1405577293678128,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.34646934661436285,0.2770389150991229,0.26111811599659224,0.16825518292465025,0.3118007389243924,0.2780009014862964,0.429671760531221,0.0483212072221211,-0.005808100014679275
Mistral 7B,Int4,0,EN-GR,300,300,0.09875524244165244,0.060358179062486146,0.11045050043928316,0.07636052365753115,0.05623687241193988,0.039620039942015815,0.05037254075395945,0.04916421278641846,0.189656314159058,0.09229028445902418,0.05496983701343461,0.06579622237346526,0.0033333333333333335,0.05378162230847128,0.0033333333333333335,0.043333333333333335,0.003840796011963257,0.03730142659801388,0.6811111111111111,0.6988333333333333,0.9781666666666666,0.9720000000000001,0.953,0.945,0.7542766463259856,0.7508480740586917,0.5814027379949888,0.3069710591306556,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.013750669256894638,0.016172072303353824,0.012835756713685725,0.01062918058829583,0.015014465700763,0.012668719168821462,0.017035013699928984,0.011622075986608839,0.011704332101245822
Mistral 7B,Int4 AWQ,0,EN-GR,300,300,0.1020704120379025,0.053016176210281395,0.11441887292421603,0.07272855091886785,0.05012348400941802,0.03517502614931684,0.04857925041414071,0.04766430751815778,0.20750850169014876,0.07620919496336956,0.04886708129646818,0.06301278068792891,0.01,0.04663531669388096,0.0,0.06333333333333334,0.0003686571348472094,0.048499592807126755,0.6547222222222222,0.6955,0.9745555555555556,0.9720000000000001,0.9607777777777778,0.925,0.7653018897771835,0.7646222679813703,0.5761125580469767,0.30948226485789543,0.0850045731847578,0.04418610675913232,0.09761474372559743,0.06573134306923532,0.04122240671117688,0.026951320773194353,0.037934823313505624,0.05417414638685642,0.042077290207225455,0.017065838853144694,0.008830069451149072,0.016804129198618595,0.006997207849632522,0.00890107729824114,0.008223705376122489,0.01093225798296256,0.008838634301072491,0.004558026486655507
